"region","species_name","cuid","cu_name_pse","year","estimated_count","observed_count"
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",1998,8750,8750
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",1999,5710,5710
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2000,10479,10479
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2001,5885,5885
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2002,7331,7331
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2003,9493,9493
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2004,2763,2763
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2005,4351,4351
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2006,11482,11482
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2007,11409,11409
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2008,2270,2270
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2009,1170,1170
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2010,10808,10808
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2011,9988,9988
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2012,1967,1967
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2013,3513,3513
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2014,11467,11467
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2015,1420,1420
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2016,1152,1152
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2017,678,678
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2018,2430,2430
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2019,524,524
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2020,981,981
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2021,891,891
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2022,5319,5319
"Fraser","Lake sockeye",752,"North Barriere-Early Summer (de novo)",2023,NA,2144
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1938,NA,128
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1939,NA,18
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1940,NA,70
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1941,NA,135
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1942,NA,574
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1943,NA,83
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1944,NA,29
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1945,NA,656
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1946,NA,1009
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1947,NA,443
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1948,NA,239
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1949,NA,3395
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1950,NA,2307
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1951,NA,776
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1952,NA,1142
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1953,NA,1561
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1954,NA,538
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1955,NA,621
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1956,NA,349
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1957,NA,560
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1958,NA,734
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1959,NA,1537
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1960,NA,158
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1961,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1962,NA,283
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1963,NA,2581
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1964,NA,187
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1965,NA,2
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1966,NA,10
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1967,NA,949
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1968,NA,99
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1969,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1970,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1971,NA,284
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1972,NA,81
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1973,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1974,NA,34
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1975,NA,192
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1976,NA,70
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1977,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1978,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1979,NA,1294
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1980,NA,25
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1981,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1982,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1983,NA,583
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1984,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1985,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1986,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1987,NA,1000
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1988,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1989,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1990,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1991,NA,100
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1992,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1993,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1994,NA,NA
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1995,NA,NA
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1996,NA,NA
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1997,NA,NA
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1998,NA,NA
"Fraser","Lake sockeye",753,"Fraser-Early Summer",1999,NA,31
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2000,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2001,NA,NA
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2002,NA,99
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2003,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2004,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2005,NA,99
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2006,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2007,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2008,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2009,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2010,NA,277
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2011,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2012,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2013,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2014,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2015,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2016,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2017,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2018,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2019,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2020,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2021,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2022,NA,0
"Fraser","Lake sockeye",753,"Fraser-Early Summer",2023,NA,0
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1950,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1951,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1952,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1953,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1954,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1955,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1956,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1957,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1958,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1959,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1960,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1961,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1962,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1963,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1964,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1965,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1966,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1967,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1968,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1969,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1970,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1971,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1972,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1973,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1974,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1975,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1976,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1977,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1978,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1979,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1980,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1981,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1982,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1983,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1984,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1985,NA,22
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1986,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1987,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1988,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1989,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1990,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1991,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1992,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1993,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1994,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1995,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1996,NA,0
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1997,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1998,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",1999,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2000,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2001,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2002,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2003,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2004,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2005,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2006,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2007,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2008,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2009,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2010,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2011,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2012,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2013,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2014,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2015,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2016,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2017,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2018,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2019,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2020,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2021,NA,NA
"Fraser","Lake sockeye",756,"Alouette-Early Summer",2022,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1950,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1951,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1952,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1953,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1954,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1955,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1956,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1957,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1958,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1959,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1960,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1961,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1962,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1963,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1964,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1965,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1966,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1967,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1968,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1969,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1970,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1971,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1972,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1973,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1974,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1975,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1976,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1977,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1978,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1979,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1980,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1981,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1982,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1983,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1984,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1985,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1986,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1987,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1988,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1989,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1990,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1991,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1992,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1993,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1994,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1995,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1996,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1997,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1998,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",1999,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2000,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2001,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2002,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2003,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2004,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2005,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2006,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2007,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2008,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2009,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2010,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2011,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2012,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2013,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2014,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2015,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2016,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2017,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2018,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2019,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2020,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2021,NA,NA
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",2022,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1950,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1951,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1952,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1953,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1954,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1955,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1956,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1957,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1958,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1959,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1960,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1961,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1962,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1963,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1964,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1965,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1966,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1967,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1968,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1969,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1970,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1971,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1972,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1973,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1974,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1975,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1976,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1977,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1978,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1979,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1980,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1981,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1982,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1983,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1984,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1985,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1986,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1987,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1988,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1989,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1990,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1991,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1992,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1993,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1994,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1995,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1996,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1997,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1998,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",1999,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2000,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2001,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2002,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2003,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2004,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2005,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2006,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2007,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2008,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2009,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2010,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2011,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2012,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2013,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2014,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2015,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2016,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2017,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2018,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2019,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2020,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2021,NA,NA
"Fraser","Lake sockeye",758,"Kawkawa-Late",2022,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1950,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1951,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1952,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1953,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1954,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1955,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1956,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1957,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1958,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1959,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1960,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1961,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1962,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1963,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1964,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1965,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1966,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1967,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1968,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1969,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1970,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1971,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1972,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1973,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1974,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1975,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1976,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1977,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1978,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1979,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1980,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1981,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1982,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1983,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1984,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1985,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1986,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1987,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1988,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1989,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1990,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1991,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1992,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1993,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1994,NA,NA
"Fraser","Lake sockeye",759,"Seton-Summer",1995,NA,NA
